Column1.id,Column1.url,Column1.category.category,Column1.category.title,Column1.text
50,https://onepiece.fandom.com/wiki/Mero_Mero_no_Mi,devil_fruits,Mero Mero no Mi,"[ of Mero Mero no Mi]

 Mero Mero no Mi Statistics Japanese Name: メロメロの実 Official English Name: Love-Love Fruit Meaning: Fall in Love Fruit Debut: One Piece Magazine Vol.16 Usage Debut: Chapter 516; Episode 410 Type: Paramecia Current User: Boa HancockS-Snake (Artificial) 
The Mero Mero no Mi is a Paramecia-type Devil Fruit that allows a range of attacks which use emotions of love, lust or adoration to transform opponents into stone. It was eaten by the former Warlord Boa Hancock, who was force-fed it by a World Noble. 
This fruit's abilities were duplicated in the Seraph S-Snake, via a transfusion of Green Blood. "
51,https://onepiece.fandom.com/wiki/Mira_Mira_no_Mi,devil_fruits,Mira Mira no Mi,"[ of Mira Mira no Mi]

 Mira Mira no Mi Statistics Japanese Name: ミラミラの実 Official English Name: Mirror-Mirror Fruit Meaning: Mirror Usage Debut: Chapter 831; Episode 790 Type: Paramecia Current User: Charlotte Brûlée The Mira Mira no Mi is a Paramecia-type Devil Fruit that allows the user to create mirrors which can reflect attacks or appearances, making the user a Mirror Human (鏡人間, Kagami Ningen?). It was eaten by Charlotte Brûlée. "
52,https://onepiece.fandom.com/wiki/Mochi_Mochi_no_Mi,devil_fruits,Mochi Mochi no Mi,"[ of Mochi Mochi no Mi]

 Mochi Mochi no Mi Statistics Japanese Name: モチモチの実 Official English Name: Mochi-Mochi Fruit Meaning: Mochi; Springy Fruit Debut: One Piece Magazine Vol.14 Usage Debut: Chapter 863; Episode 833 Type: Special Paramecia Current User: Charlotte Katakuri 
The Mochi Mochi no Mi is a Special Paramecia-type Devil Fruit that allows the user to create, control, and transform into mochi. It was eaten by Charlotte Katakuri. "
53,https://onepiece.fandom.com/wiki/Muchi_Muchi_no_Mi,devil_fruits,Muchi Muchi no Mi,"[ of Muchi Muchi no Mi]

 Muchi Muchi no Mi Statistics Japanese Name: ムチムチの実 Official English Name: Whip-Whip Fruit Meaning: Whip Usage Debut: Chapter 1080 Type: Paramecia Current User: Kujaku 
The Muchi Muchi no Mi is a Paramecia-type Devil Fruit that allows the user to use whips to command anything they hit, turning the user into a Training Human (調教人間, Chōkyō Ningen?, VIZ: ""Discipline-Woman""). It was eaten by Kujaku. "
54,https://onepiece.fandom.com/wiki/Nagi_Nagi_no_Mi,devil_fruits,Nagi Nagi no Mi,"[ of Nagi Nagi no Mi]

 Nagi Nagi no Mi Statistics Japanese Name: ナギナギの実 Official English Name: Calm-Calm Fruit Meaning: Calm Usage Debut: Chapter 764; Episode 703 Type: Paramecia Previous User: Donquixote Rosinante 
The Nagi Nagi no Mi is a Paramecia-class Devil Fruit that allows the user to create a soundproof field and to cancel all noises, making the user a Soundless Human (無音人間, Muon Ningen?, Funimation dub: ""Silent Man""). It was eaten by Donquixote Rosinante, but with his death, the fruit has returned to circulation. "
55,https://onepiece.fandom.com/wiki/Netsu_Netsu_no_Mi,devil_fruits,Netsu Netsu no Mi,"[ of Netsu Netsu no Mi]

 Netsu Netsu no Mi Statistics Japanese Name: ネツネツの実 Official English Name: Heat-Heat Fruit Meaning: Heat Usage Debut: Chapter 864; Episode 827 Type: Paramecia Current User: Charlotte Oven 
The Netsu Netsu no Mi is a Paramecia-type Devil Fruit that allows the user to emanate heat from their body, making the user a High Heat Human (高熱人間, Kōnetsu Ningen?, Viz: ""Bakeman""). It was eaten by Charlotte Oven. "
56,https://onepiece.fandom.com/wiki/Nikyu_Nikyu_no_Mi,devil_fruits,Nikyu Nikyu no Mi,"[ of Nikyu Nikyu no Mi]

 Nikyu Nikyu no Mi Statistics Japanese Name: ニキュニキュの実 Official English Name: Paw-Paw Fruit Meaning: Paw Usage Debut: Chapter 473; Episode 368 Type: Paramecia Current User: Bartholomew KumaS-Bear (Artificial) 
The Nikyu Nikyu no Mi is a Paramecia-type Devil Fruit that bestows its user the ability to repel everything they touch, and is physically represented as paws on the user's palms, making the user a Paw Human (肉球人間, Nikukyū Ningen?, English versions: ""Paw-Palmed Human""). The paws are permanently engraved into the user, as Kuma is always seen wearing gloves when his powers are not in use. It was eaten by Bartholomew Kuma. 
This fruit's abilities were duplicated in the Seraph S-Bear, via a transfusion of Green Blood. "
57,https://onepiece.fandom.com/wiki/Nomi_Nomi_no_Mi,devil_fruits,Nomi Nomi no Mi,"[ of Nomi Nomi no Mi]

 Nomi Nomi no Mi Statistics Japanese Name: ノミノミの実 Official English Name: Brain-Brain Fruit Meaning: Brains Usage Debut: Chapter 1066 Type: Paramecia Current User: Vegapunk 
The Nomi Nomi no Mi is a Paramecia-type Devil Fruit that allows the user's brain to expand indefinitely with new knowledge, making the user a Brains Human (脳ミソ人間, Nōmiso Ningen?, Viz: ""Brain-Man""). It was eaten by Vegapunk. "
58,https://onepiece.fandom.com/wiki/Nori_Nori_no_Mi,devil_fruits,Nori Nori no Mi,"[ of Nori Nori no Mi]

 Nori Nori no Mi Statistics Japanese Name: ノリノリの実 Official English Name: Ride-Ride Fruit Meaning: Ride Usage Debut: Chapter 1094 Type: Paramecia Current User: Bluegrass 
The Nori Nori no Mi is a Paramecia-type Devil Fruit that allows the user to control anything they ride, turning them into a Driving Human (ドライブ人間, Doraibu Ningen?, VIZ: ""Driver""). It was eaten by Bluegrass. "
59,https://onepiece.fandom.com/wiki/Noro_Noro_no_Mi,devil_fruits,Noro Noro no Mi,"[ of Noro Noro no Mi]

 Noro Noro no Mi Statistics Japanese Name: ノロノロの実 Official English Name: Slow-Slow Fruit Meaning: Slowly; Sluggishly Usage Debut: Chapter 308; Episode 210 Type: Paramecia Current User: Foxy 
The Noro Noro no Mi is a Paramecia-type Devil Fruit that allows the user to emit beams which temporarily slow down their target, making the user a Noroma Human (ノロマ人間, Noroma Ningen?, Viz: ""Slowpoke Human""). It was eaten by Foxy the Silver Fox. "
60,https://onepiece.fandom.com/wiki/Nui_Nui_no_Mi,devil_fruits,Nui Nui no Mi,"[ of Nui Nui no Mi]

 Nui Nui no Mi Statistics Japanese Name: ヌイヌイの実 Official English Name: Stitch-Stitch Power (VIZ and Funimation);Sew-Sew Fruit (One Piece Official YouTube Channel) Meaning: Sewing Usage Debut: Chapter 711; Episode 641 Type: Paramecia Current User: Leo 
The Nui Nui no Mi is a Paramecia-type Devil Fruit that grants the user the ability to stitch things together and un-stitch them like if nothing had happened. It was eaten by Leo. "
61,https://onepiece.fandom.com/wiki/Ope_Ope_no_Mi,devil_fruits,Ope Ope no Mi,"[ of Ope Ope no Mi]

 Ope Ope no Mi Statistics Japanese Name: オペオペの実 Official English Name: Op-Op Fruit Meaning: Operation Fruit Debut: Chapter 765; Episode 704 Usage Debut: Chapter 504; Episode 398 Type: Paramecia Previous User: A certain doctor Current User: Trafalgar D. Water Law 
The Ope Ope no Mi is a Paramecia-type Devil Fruit granting the ability to create a spherical forcefield in which the user can freely alter the orientation, movements, and configuration/anatomy of anything and anyone (themselves included) in a ""surgical"" fashion, making the user a Free Modification Human (改造自在人間, Kaizō Jizai Ningen?). The fruit was eaten by Trafalgar D. Water Law, force-fed to him by Donquixote Rosinante. Before Law, the fruit's powers were held by a certain famous doctor. 
The Ope Ope no Mi's power was first seen during the Sabaody Archipelago Arc, but the fruit was not named or explained in any way until the Punk Hazard Arc. 
The Ope Ope no Mi is renowned and coveted for allowing the user to perform miraculous surgeries, cure untreatable diseases, and even circumvent physical disabilities. It is also called the ""Ultimate Devil Fruit"" (究極の悪魔の実, Kyūkyoku no Akuma no Mi?), because of its unique power to grant another person eternal youth in exchange for the user's own life. For this reason, the Marines were willing to pay as much as 5,000,000,000 to buy the fruit from a pirate named Diez Barrels over a decade ago. "
62,https://onepiece.fandom.com/wiki/Ori_Ori_no_Mi,devil_fruits,Ori Ori no Mi,"[ of Ori Ori no Mi]

 Ori Ori no Mi Statistics Japanese Name: オリオリの実 Official English Name: Bind-Bind Fruit (Viz);Cage-Cage Fruit (4Kids, Funimation) Meaning: Cage Usage Debut: Chapter 217, Episode 130 Type: Paramecia Current User: Hina 
The Ori Ori no Mi is a Paramecia-type Devil Fruit that allows the user to bind their foes in iron shackles created by the user's body. It was eaten by Hina. "
63,https://onepiece.fandom.com/wiki/Oshi_Oshi_no_Mi,devil_fruits,Oshi Oshi no Mi,"[ of Oshi Oshi no Mi]

 Oshi Oshi no Mi Statistics Japanese Name: オシオシの実 Official English Name: Push-Push Fruit Meaning: Push Usage Debut: Chapter 904, Episode 880 Type: Paramecia Current User: Morley 
The Oshi Oshi no Mi is a Paramecia-type Devil Fruit that allows the user to freely move and shape the ground as though it was malleable like clay. It was eaten by Morley. "
64,https://onepiece.fandom.com/wiki/Oto_Oto_no_Mi,devil_fruits,Oto Oto no Mi,"[ of Oto Oto no Mi]

 Oto Oto no Mi Statistics Japanese Name: オトオトの実 Official English Name: Tone-Tone Fruit Meaning: Sound Usage Debut: Chapter 509; Episode 402 Type: Paramecia Current User: Scratchmen Apoo 
The Oto Oto no Mi is a Paramecia-type Devil Fruit which allows the user to transform parts of their body into musical instruments and play music with a variety of destructive effects. It was eaten by Scratchmen Apoo. "
65,https://onepiece.fandom.com/wiki/Pamu_Pamu_no_Mi,devil_fruits,Pamu Pamu no Mi,"[ of Pamu Pamu no Mi]

 Pamu Pamu no Mi Statistics Japanese Name: パムパムの実 Official English Name: Pop-Pop Fruit Meaning: Rupture Usage Debut: Chapter 723; Episode 653 Type: Paramecia Current User: Gladius 
The Pamu Pamu no Mi is a Paramecia-type Devil Fruit that allows the user to cause their own body or any inorganic object they touch to rupture and explode, turning them into a Puncture Human (破裂人間, Panku Ningen?, Viz: ""Rupture-Man""; Funimation: ""Rupture Man""). It was eaten by Gladius. "
66,https://onepiece.fandom.com/wiki/Pero_Pero_no_Mi,devil_fruits,Pero Pero no Mi,"[ of Pero Pero no Mi]

 Pero Pero no Mi Statistics Japanese Name: ペロペロの実 Official English Name: Lick-Lick Fruit Meaning: Sound of licking Usage Debut: Chapter 834; Episode 795 Type: Paramecia Current User: Charlotte Perospero The Pero Pero no Mi is a Paramecia-type Devil Fruit that allows the user to create and manipulate candy at will, making the user a Candy Human (キャンディ人間, Kyandi Ningen?, VIZ: ""Candyman""). It was eaten by Charlotte Perospero. "
67,https://onepiece.fandom.com/wiki/Poke_Poke_no_Mi,devil_fruits,Poke Poke no Mi,"[ of Poke Poke no Mi]

 Poke Poke no Mi Statistics Japanese Name: ポケポケの実 Official English Name: Pocket-Pocket Fruit Meaning: Pocket Usage Debut: Chapter 553; Episode 461 Type: Paramecia Current User: Blamenco The Poke Poke no Mi is a Paramecia-type Devil Fruit that allows the user to create pockets on their body. It was eaten by Blamenco. "
68,https://onepiece.fandom.com/wiki/Riki_Riki_no_Mi,devil_fruits,Riki Riki no Mi,"[ of Riki Riki no Mi]

 Riki Riki no Mi Statistics Japanese Name: リキリキの実 Official English Name: Strong-Strong Fruit Meaning: Strength Usage Debut: Chapter 1063 Type: Paramecia Current User: Jesus Burgess 
The Riki Riki no Mi is a Paramecia-type Devil Fruit that grants its user superhuman strength. It was eaten by Jesus Burgess. "
69,https://onepiece.fandom.com/wiki/Sabi_Sabi_no_Mi,devil_fruits,Sabi Sabi no Mi,"[ of Sabi Sabi no Mi]

 Sabi Sabi no Mi Statistics Japanese Name: サビサビの実 Official English Name: Rust-Rust Fruit Meaning: Rust Usage Debut: Chapter 426; Episode 309 Type: Paramecia Current User: Shu 
The Sabi Sabi no Mi is a Paramecia-type Devil Fruit that allows the user to cause metallic items to rust and break, making the user a Rust Human (サビ人間, Sabi Ningen?). It was eaten by Marine Captain Shu. "
70,https://onepiece.fandom.com/wiki/Shari_Shari_no_Mi,devil_fruits,Shari Shari no Mi,"[ of Shari Shari no Mi]

 Shari Shari no Mi Statistics Japanese Name: シャリシャリの実 Official English Name: Wheel-Wheel Fruit Meaning: Wheel Usage Debut: Chapter 428 Type: Paramecia Current User: Sharinguru 
The Shari Shari no Mi is a Paramecia-type Devil Fruit that allows the user to transform their arms and feet into wheels, making the user a Wheel Human (車輪人間, Sharin Ningen?). It was eaten by Sharinguru. "
71,https://onepiece.fandom.com/wiki/Shibo_Shibo_no_Mi,devil_fruits,Shibo Shibo no Mi,"[ of Shibo Shibo no Mi]

 Shibo Shibo no Mi Statistics Japanese Name: シボシボの実 Official English Name: Wring-Wring Fruit Meaning: Squeeze Usage Debut: Chapter 846; Episode 812 Type: Paramecia Current User: Charlotte Smoothie The Shibo Shibo no Mi is a Paramecia-type Devil Fruit that allows its user to drain liquid from both living and non-living things by wringing them, as well as absorb liquid into themselves and their weapons, making them a Dehydration Human (脱水人間, Dassui Ningen?, Viz: ""Evaporation Human""). It was eaten by Charlotte Smoothie. "
72,https://onepiece.fandom.com/wiki/Shiku_Shiku_no_Mi,devil_fruits,Shiku Shiku no Mi,"[ of Shiku Shiku no Mi]

 Shiku Shiku no Mi Statistics Japanese Name: シクシクの実 Official English Name: Sick-Sick Fruit Meaning: Sick Usage Debut: Chapter 1063 Type: Paramecia Current User: Doc Q 
The Shiku Shiku no Mi is a Paramecia-type Devil Fruit that allows the user to afflict others with diseases. It was eaten by Doc Q. "
73,https://onepiece.fandom.com/wiki/Shima_Shima_no_Mi,devil_fruits,Shima Shima no Mi,"[ of Shima Shima no Mi]

 Shima Shima no Mi Statistics Japanese Name: シマシマの実 Official English Name: Isle-Isle Fruit Meaning: Island Usage Debut: Chapter 1080 Type: Paramecia Current User: Avalo Pizarro The Shima Shima no Mi is a Paramecia-type Devil Fruit that grants the ability to merge with an island's environment and manipulate it, making the user an Island Human (島人間, Shima Ningen?, VIZ: ""Island-Man""). It was eaten by Avalo Pizarro. "
74,https://onepiece.fandom.com/wiki/Shiro_Shiro_no_Mi,devil_fruits,Shiro Shiro no Mi,"[ of Shiro Shiro no Mi]

 Shiro Shiro no Mi Statistics Japanese Name: シロシロの実 Official English Name: Castle-Castle Fruit Meaning: Castle Usage Debut: Chapter 508; Episode 401 Type: Paramecia Current User: Capone Bege 
The Shiro Shiro no Mi is a Paramecia-type Devil Fruit that allows the user to become a living fortress, making the user a Castle Human (城人間, Shiro Ningen?). It was eaten by Capone Bege. Its powers were first revealed in the Sabaody Archipelago Arc, but the name of the fruit was not given until the Zou Arc. "
75,https://onepiece.fandom.com/wiki/Soru_Soru_no_Mi,devil_fruits,Soru Soru no Mi,"[ of Soru Soru no Mi]

 Soru Soru no Mi Statistics Japanese Name: ソルソルの実 Official English Name: Soul-Soul Fruit Meaning: Soul Usage Debut: Chapter 651; Episode 571 (Charlotte Linlin)Chapter 867; Episode 837 (Carmel) Type: Paramecia Previous User: Carmel Current User: Charlotte Linlin 
The Soru Soru no Mi is a Paramecia-type Devil Fruit that allows the user to interact with and manipulate souls. It was formerly eaten by Carmel, but the ability was transferred to Charlotte Linlin after Carmel's death. "
76,https://onepiece.fandom.com/wiki/Sube_Sube_no_Mi,devil_fruits,Sube Sube no Mi,"[ of Sube Sube no Mi]

 Sube Sube no Mi Statistics Japanese Name: スベスベの実 Official English Name: Slip-Slip Fruit (Viz, 4Kids);Smooth-Smooth Fruit (Funimation) Meaning: Smooth Fruit Debut: One Piece Magazine Vol.10 Usage Debut: Chapter 51 (cover); Episode 46 Type: Paramecia Current User: Alvida 
The Sube Sube no Mi is a Paramecia-type Devil Fruit that makes the user's body smooth and slippery, which in turn makes most attacks and objects slide off their body, protecting the user from harm in most situations. As seen with Alvida, if one is overweight in any way they will become slim by having the excess fat ""slip off"". It was eaten by Alvida. "
77,https://onepiece.fandom.com/wiki/Sui_Sui_no_Mi,devil_fruits,Sui Sui no Mi,"[ of Sui Sui no Mi]

 Sui Sui no Mi Statistics Japanese Name: スイスイの実 Official English Name: Swim-Swim Fruit Meaning: Smooth Swim Usage Debut: Chapter 732; Episode 664 Type: Paramecia Current User: Senor PinkS-Shark (Artificial) 
The Sui Sui no Mi is a Paramecia-type Devil Fruit that allows the user to swim in the ground or walls, making the user a Free-Swimming Human (遊泳自由人間, Yūei Jiyū Ningen?, Viz: Free Swimmer). It was eaten by Senor Pink. 
This fruit's abilities were duplicated in the Seraph S-Shark, via a transfusion of Green Blood. "
78,https://onepiece.fandom.com/wiki/Suke_Suke_no_Mi,devil_fruits,Suke Suke no Mi,"[ of Suke Suke no Mi]

 Suke Suke no Mi Statistics Japanese Name: スケスケの実 Official English Name: Clear-Clear Fruit Meaning: See-through; Sheer Usage Debut: Chapter 444; Episode 339 (Absalom)Chapter 925; Episode 917  (Shiryu) Type: Paramecia Previous User: Absalom Current User: Shiryu The Suke Suke no Mi is a Paramecia-type Devil Fruit that gives its user the ability to turn themselves and whatever they touch (living or nonliving) invisible, making them a Clear Human (透明人間, Tōmei Ningen?, VIZ: ""Invisible Man""). 
It was initially eaten by Absalom, and after his death it was transferred to Shiryu. "
79,https://onepiece.fandom.com/wiki/Supa_Supa_no_Mi,devil_fruits,Supa Supa no Mi,"[ of Supa Supa no Mi]

 Supa Supa no Mi Statistics Japanese Name: スパスパの実 Official English Name: Dice-Dice Fruit Meaning: Sound of cutting Usage Debut: Chapter 160; Episode 103 Type: Paramecia Current User: Daz BonezS-Hawk (Artificial) 
The Supa Supa no Mi is a Paramecia-type Devil Fruit that enables the user's body to gain characteristics of a steel blade to attack opponents with, making the user a Full-Body Bladed Human (全身刃物人間, Zenshin Hamono Ningen?, VIZ: ""Human Sword""). It was eaten by former Baroque Works agent and current Cross Guild member Daz Bonez, also known by his alias Mr. 1. 
The fruit's powers were first seen being used by Bonez to slice a wall he was about to hit, after he had been kicked by Mr. 2. The fruit's powers were fully revealed during his battle with Roronoa Zoro. 
This fruit's abilities were duplicated in the Seraph S-Hawk, via a transfusion of Green Blood. "
80,https://onepiece.fandom.com/wiki/Toge_Toge_no_Mi,devil_fruits,Toge Toge no Mi,"[ of Toge Toge no Mi]

 Toge Toge no Mi Statistics Japanese Name: トゲトゲの実 Official English Name: Spike-Spike Fruit Meaning: Spike; Thorn Usage Debut: Chapter 190; Episode 117 Type: Paramecia Current User: Zala The Toge Toge no Mi is a Paramecia-type Devil Fruit that allows the user to grow spikes on any part of their body, and turn any body part entirely into a spike, making the user a Spike Human (棘人間, Toge Ningen?, VIZ: ""Human Spike""). It was eaten by former Baroque Works agent Zala, better known by her alias Miss Doublefinger. "
81,https://onepiece.fandom.com/wiki/Toki_Toki_no_Mi,devil_fruits,Toki Toki no Mi,"[ of Toki Toki no Mi]

 Toki Toki no Mi Statistics Japanese Name: トキトキの実 Official English Name: Time-Time Ability (VIZ);Time-Time Fruit (Funimation) Meaning: Time Usage Debut: Chapter 920; Episode 910 Type: Paramecia Previous User: Kozuki Toki 
The Toki Toki no Mi is a Paramecia-type Devil Fruit that allows the user to send themselves and others forward in time. It was eaten by Kozuki Toki, but with her death, the fruit has returned into circulation. "
82,https://onepiece.fandom.com/wiki/Ton_Ton_no_Mi,devil_fruits,Ton Ton no Mi,"[ of Ton Ton no Mi]

 Ton Ton no Mi Statistics Japanese Name: トントンの実 Official English Name: Ton-Ton Fruit Meaning: Ton Usage Debut: Chapter 735; Episode 667 Type: Paramecia Current User: Machvise 
The Ton Ton no Mi is a Paramecia-type Devil Fruit which allows the user to increase their weight, making them a Super Weight Human (超体重人間, Sūpā Weito Ningen?). It was eaten by the former Donquixote Family combatant Machvise. 
The fruit's power was shown during the conflict of Dressrosa, but was not named until it was revealed in SBS Volume 79. "
83,https://onepiece.fandom.com/wiki/Wapu_Wapu_no_Mi,devil_fruits,Wapu Wapu no Mi,"[ of Wapu Wapu no Mi]

 Wapu Wapu no Mi Statistics Japanese Name: ワプワプの実 Official English Name: Warp-Warp Fruit Meaning: Warp Usage Debut: Chapter 1063 Type: Paramecia Current User: Van Augur The Wapu Wapu no Mi is a Paramecia-type Devil Fruit that allows the user to teleport themselves and others from place to place. It was eaten by Van Augur. "
84,https://onepiece.fandom.com/wiki/Wara_Wara_no_Mi,devil_fruits,Wara Wara no Mi,"[ of Wara Wara no Mi]

 Wara Wara no Mi Statistics Japanese Name: ワラワラの実 Official English Name: Straw-Straw Fruit Meaning: Straw Usage Debut: Chapter 508; Episode 401 Type: Paramecia Current User: Basil Hawkins 
The Wara Wara no Mi is a Paramecia-type Devil Fruit that allows the user to create and manipulate straw at will, with the straw having damage-redirecting properties. It was eaten by Basil Hawkins. 
Its powers were first demonstrated during the Sabaody Archipelago Arc, but it was not named until the Wano Country Arc. "
85,https://onepiece.fandom.com/wiki/Woshu_Woshu_no_Mi,devil_fruits,Woshu Woshu no Mi,"[ of Woshu Woshu no Mi]

 Woshu Woshu no Mi Statistics Japanese Name: ウォシュウォシュの実 Official English Name: Wash-Wash Fruit Meaning: Wash Usage Debut: Chapter 556; Episode 465 Type: Paramecia Current User: Tsuru 
The Woshu Woshu no Mi is a Paramecia-type Devil Fruit that allows the user to literally ""wash and hang out to dry"" people and objects as if they were clothes, making the user a Laundry Human (洗濯人間, Sentaku Ningen?, VIZ: ""Washer Human""). It was eaten by Tsuru. "
86,https://onepiece.fandom.com/wiki/Yomi_Yomi_no_Mi,devil_fruits,Yomi Yomi no Mi,"[ of Yomi Yomi no Mi]

 Yomi Yomi no Mi Statistics Japanese Name: ヨミヨミの実 Official English Name: Revive-Revive Fruit Meaning: Resurrection Fruit Debut: One Piece Magazine Vol.8 Usage Debut: Chapter 442; Episode 337 Type: Paramecia Current User: Brook The Yomi Yomi no Mi is a Paramecia-type Devil Fruit which enhances the user's soul to the point where they resurrect after their first death, allowing them to live a second time and to use several other soul-based abilities, making the user a Reviving Human (復活人間, Fukkatsu Ningen?). It was eaten by Brook. "
87,https://onepiece.fandom.com/wiki/Zushi_Zushi_no_Mi,devil_fruits,Zushi Zushi no Mi,"[ of Zushi Zushi no Mi]

 Zushi Zushi no Mi Statistics Japanese Name: ズシズシの実 Official English Name: Press-Press Fruit Meaning: Sound of heavy stomps Usage Debut: Chapter 701; Episode 631 Type: Paramecia Current User: Issho 
The Zushi Zushi no Mi is a Paramecia-type Devil Fruit which allows the user to create and manipulate gravitational forces. It was eaten by Issho, better known as Admiral Fujitora. "
